[2024-12-12 00:56:41,412: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-05-26 17:34:03,459: INFO: sql_connection]: Connection established with database
[2025-05-26 17:34:03,530: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:34:03,530: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:34:03,562: INFO: app]: ID card type selected: PAN
[2025-05-26 17:34:03,564: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:34:03,620: INFO: app]: Face image loaded.
[2025-05-26 17:34:03,632: INFO: app]: ID card image loaded.
[2025-05-26 17:34:03,693: INFO: preprocess]: ID card contours found at: (133, 54, 743, 466)
[2025-05-26 17:34:03,695: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:34:03,724: INFO: app]: ID card ROI extracted.
[2025-05-26 17:34:03,724: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:34:04,093: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:34:04,099: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:34:04,102: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:34:04,103: INFO: app]: Faces extracted and saved.
[2025-05-26 17:34:04,103: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:34:04,103: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:34:04,103: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:34:12,444: INFO: face_verification]: DeepFace result: {'verified': True, 'distance': 0.07409229893142644, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 26, 'y': 27, 'w': 103, 'h': 103, 'left_eye': (96, 64), 'right_eye': (60, 67)}, 'img2': {'x': 28, 'y': 29, 'w': 104, 'h': 104, 'left_eye': (100, 69), 'right_eye': (60, 70)}}, 'time': 8.34}
[2025-05-26 17:34:12,445: INFO: face_verification]: Face verification successful.
[2025-05-26 17:34:12,445: INFO: app]: Face verification status: successful.
[2025-05-26 17:34:12,445: INFO: ocr_engine]: Text Extraction Started...
[2025-05-26 17:34:12,457: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2025-05-26 17:34:20,056: INFO: ocr_engine]: Initializing OCR reader and processing image...
[2025-05-26 17:34:22,998: INFO: ocr_engine]: OCR Output: 'HT HIET' (Confidence: 0.15)
[2025-05-26 17:34:22,998: INFO: ocr_engine]: OCR Output: 'Governmentonindia' (Confidence: 0.62)
[2025-05-26 17:34:22,998: INFO: ocr_engine]: OCR Output: 'Hfaved faart' (Confidence: 0.13)
[2025-05-26 17:34:22,998: INFO: ocr_engine]: OCR Output: 'Abhishek Tiwari' (Confidence: 0.84)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: ']' (Confidence: 0.07)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: 'Sn ff' (Confidence: 0.12)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: 'DOB' (Confidence: 1.00)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: '07/05/2002' (Confidence: 1.00)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: '5r4' (Confidence: 0.15)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: 'MALE' (Confidence: 1.00)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: '8' (Confidence: 1.00)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: '1' (Confidence: 0.11)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: '8173 2997 3675' (Confidence: 0.89)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: 'HT 3THR,' (Confidence: 0.14)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: OCR Output: 'H 4a' (Confidence: 0.11)
[2025-05-26 17:34:22,999: INFO: ocr_engine]: Final Extracted Text: |Governmentonindia|Abhishek Tiwari|DOB|07/05/2002|MALE|8|8173 2997 3675|
[2025-05-26 17:34:23,004: INFO: app]: Text extracted and information parsed from ID card.
[2025-05-26 17:34:23,044: INFO: sql_connection]: No records found.
[2025-05-26 17:34:23,085: INFO: sql_connection]: No records found.
[2025-05-26 17:34:23,086: INFO: sql_connection]: No duplicate records found.
[2025-05-26 17:34:23,090: INFO: face_verification]: Extracting embeddings from: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:34:23,090: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:34:24,677: INFO: face_verification]: Successfully retrieved face embeddings.
[2025-05-26 17:34:24,694: ERROR: sql_connection]: Error inserting records into users table: 1292 (22007): Incorrect datetime value: '07-05-2002' for column 'dob' at row 1
[2025-05-26 17:34:24,697: INFO: app]: New user record inserted: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
